"","x","items","count","total","rnd","customer","age","city","payment_type"
"1238",1238,"sausage,mayonnaise,rolls/buns,canned beer,shopping bags",5,2246,2,"Mohamed",25,"Alexandria","Cash"
"1239",1239,"tropical fruit,sliced cheese,domestic eggs,zwieback",4,205,1,"Farida",22,"Cairo","Credit"
"1240",1240,"frankfurter,beef,tropical fruit,pip fruit,butter,yogurt,dog food,long life bakery product,cookware,newspapers",10,273,9,"Maged",60,"Hurghada","Cash"
"1241",1241,"frozen potato products,pot plants",2,1743,10,"Samy",55,"Alexandria","Credit"
"1242",1242,"frankfurter,sausage,packaged fruit/vegetables,soda",4,1894,15,"Sameh",35,"Hurghada","Credit"
"1243",1243,"frankfurter,other vegetables,zwieback",3,2125,7,"Huda",39,"Gharbia","Credit"
"1244",1244,"chicken,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,dessert,yogurt,whipped/sour cream,beverages,brown bread,cat food,shopping bags",13,1289,13,"Sayed",37,"Cairo","Cash"
"1245",1245,"tropical fruit,pip fruit,other vegetables,whole milk,napkins,dishes,flower (seeds)",7,523,9,"Maged",60,"Hurghada","Cash"
"1246",1246,"bottled beer",1,2423,11,"Hanan",22,"Fayoum","Cash"
"1247",1247,"citrus fruit,grapes,rolls/buns,pastry,coffee,soda",6,2191,11,"Hanan",22,"Fayoum","Cash"
"1248",1248,"hamburger meat,pip fruit,whole milk,curd,beverages,brandy,male cosmetics,cookware,shopping bags",9,106,11,"Hanan",22,"Fayoum","Cash"
"1249",1249,"chicken,berries,mayonnaise,frozen vegetables,salty snack,newspapers",6,1278,15,"Sameh",35,"Hurghada","Credit"
"1250",1250,"pork",1,2204,15,"Sameh",35,"Hurghada","Cash"
"1251",1251,"rolls/buns",1,111,11,"Hanan",22,"Fayoum","Cash"
"1252",1252,"bottled water",1,501,8,"Rania",37,"Dakahlia","Cash"
"1253",1253,"sausage,tropical fruit,whole milk,yogurt,processed cheese,pastry,margarine,Instant food products,coffee,popcorn,house keeping products",11,621,7,"Huda",39,"Gharbia","Cash"
"1254",1254,"frozen potato products,bottled water,soda",3,856,9,"Maged",60,"Hurghada","Cash"
"1255",1255,"frankfurter,whole milk,whipped/sour cream,curd cheese,domestic eggs,margarine,baking powder,cat food,bottled water,canned beer,candy,napkins",12,122,3,"Ahmed",30,"Giza","Cash"
"1256",1256,"sausage,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,processed cheese,sugar,baking powder,jam,coffee,bottled water,soda,fruit/vegetable juice,salty snack,long life bakery product,candy,napkins",18,655,11,"Hanan",22,"Fayoum","Cash"
"1257",1257,"tropical fruit,dessert,sweet spreads,fruit/vegetable juice",4,1421,4,"Adel",50,"Alexandria","Credit"
"1258",1258,"bottled beer",1,1813,5,"Shimaa",55,"Port Said","Credit"
"1259",1259,"bottled beer",1,1728,7,"Huda",39,"Gharbia","Cash"
"1260",1260,"rolls/buns,brown bread",2,607,14,"Magdy",36,"Sohag","Credit"
"1261",1261,"citrus fruit,tropical fruit,whole milk,coffee",4,2317,13,"Sayed",37,"Cairo","Cash"
"1262",1262,"yogurt,softener",2,1977,12,"Eman",23,"Aswan","Credit"
"1263",1263,"turkey,pork,beef,hamburger meat,tropical fruit,root vegetables,onions,other vegetables,whole milk,butter,butter milk,yogurt,rolls/buns,oil,fruit/vegetable juice,waffles,candy",17,2112,13,"Sayed",37,"Cairo","Credit"
"1264",1264,"soda,softener",2,1027,1,"Farida",22,"Cairo","Credit"
"1265",1265,"canned beer",1,1515,10,"Samy",55,"Alexandria","Credit"
"1266",1266,"canned beer",1,1960,2,"Mohamed",25,"Alexandria","Credit"
"1267",1267,"sausage,other vegetables,whole milk",3,925,14,"Magdy",36,"Sohag","Credit"
"1268",1268,"pork,root vegetables,whole milk,curd,whipped/sour cream,rolls/buns,white bread,canned vegetables,soda,cleaner",10,2182,8,"Rania",37,"Dakahlia","Cash"
"1269",1269,"Instant food products",1,226,7,"Huda",39,"Gharbia","Cash"
"1270",1270,"frankfurter,sausage,tropical fruit,whole milk,yogurt,pastry,sugar,bottled water,soda,fruit/vegetable juice",10,2360,15,"Sameh",35,"Hurghada","Credit"
"1271",1271,"oil,dental care,newspapers",3,851,8,"Rania",37,"Dakahlia","Credit"
"1272",1272,"chicken,hamburger meat,other vegetables,rolls/buns,shopping bags",5,1082,1,"Farida",22,"Cairo","Credit"
"1273",1273,"beef,domestic eggs,rolls/buns,flour,candy",5,1601,13,"Sayed",37,"Cairo","Credit"
"1274",1274,"dessert,UHT-milk,bottled water,soda,canned beer,chewing gum,softener,shopping bags",8,293,1,"Farida",22,"Cairo","Cash"
"1275",1275,"pork,citrus fruit,other vegetables,domestic eggs,margarine,canned beer",6,1825,3,"Ahmed",30,"Giza","Cash"
"1276",1276,"curd,whipped/sour cream,flour,baking powder,newspapers",5,1940,12,"Eman",23,"Aswan","Cash"
"1277",1277,"chicken,red/blush wine",2,237,15,"Sameh",35,"Hurghada","Credit"
"1278",1278,"whipped/sour cream",1,2283,3,"Ahmed",30,"Giza","Cash"
"1279",1279,"frankfurter,ham,root vegetables,onions,whole milk,yogurt,rolls/buns,white bread,brown bread,margarine",10,883,3,"Ahmed",30,"Giza","Cash"
"1280",1280,"frankfurter,root vegetables,rolls/buns,pastry,mustard,bottled beer,shopping bags",7,1111,4,"Adel",50,"Alexandria","Cash"
"1281",1281,"liver loaf,root vegetables,pet care,waffles,chocolate",5,1508,5,"Shimaa",55,"Port Said","Credit"
"1282",1282,"pork,root vegetables,onions,other vegetables,whole milk,napkins,shopping bags",7,2183,15,"Sameh",35,"Hurghada","Cash"
"1283",1283,"frankfurter,liver loaf,turkey,UHT-milk,pasta,waffles,chocolate,dental care,dishes",9,1794,10,"Samy",55,"Alexandria","Credit"
"1284",1284,"pork,citrus fruit,root vegetables,other vegetables,whole milk,butter,soda,dishes,newspapers,flower (seeds)",10,290,15,"Sameh",35,"Hurghada","Cash"
"1285",1285,"pork,tropical fruit,root vegetables,onions,other vegetables,whole milk,butter,whipped/sour cream,soft cheese,sliced cheese,ice cream,semi-finished bread,soda,newspapers",14,376,9,"Maged",60,"Hurghada","Credit"
"1286",1286,"soda",1,2274,1,"Farida",22,"Cairo","Cash"
"1287",1287,"root vegetables,rolls/buns,margarine,soda,bottled beer",5,1522,5,"Shimaa",55,"Port Said","Cash"
"1288",1288,"whipped/sour cream,beverages,fruit/vegetable juice,chocolate",4,1587,12,"Eman",23,"Aswan","Credit"
"1289",1289,"chocolate",1,636,11,"Hanan",22,"Fayoum","Cash"
"1290",1290,"whole milk,frozen vegetables,specialty chocolate",3,402,2,"Mohamed",25,"Alexandria","Cash"
"1291",1291,"pork,beef,whole milk,curd,rolls/buns,pastry",6,1269,4,"Adel",50,"Alexandria","Cash"
"1292",1292,"coffee,shopping bags",2,958,1,"Farida",22,"Cairo","Credit"
"1293",1293,"rolls/buns,waffles",2,816,10,"Samy",55,"Alexandria","Cash"
"1294",1294,"citrus fruit,other vegetables,whole milk,yogurt,hard cheese,specialty cheese,rolls/buns,flour,cat food",9,2311,11,"Hanan",22,"Fayoum","Credit"
"1295",1295,"citrus fruit,yogurt,brown bread,pasta",4,1414,3,"Ahmed",30,"Giza","Credit"
"1296",1296,"soda,chocolate,specialty chocolate,newspapers,shopping bags",5,1397,7,"Huda",39,"Gharbia","Credit"
"1297",1297,"cream cheese ,rolls/buns",2,320,1,"Farida",22,"Cairo","Cash"
"1298",1298,"soda",1,341,1,"Farida",22,"Cairo","Credit"
"1299",1299,"chicken,whipped/sour cream,coffee,shopping bags",4,1515,6,"Walaa",29,"Cairo","Credit"
"1300",1300,"frozen fish",1,2194,2,"Mohamed",25,"Alexandria","Cash"
"1301",1301,"sausage,meat,chicken,root vegetables,other vegetables,whole milk,salt,salty snack",8,847,14,"Magdy",36,"Sohag","Credit"
"1302",1302,"beef,berries,other vegetables,white bread,shopping bags",5,621,15,"Sameh",35,"Hurghada","Credit"
"1303",1303,"ham,whole milk,hard cheese,frozen meals,rolls/buns,rice,soups,baking powder,canned vegetables,bottled beer,female sanitary products",11,2330,2,"Mohamed",25,"Alexandria","Credit"
"1304",1304,"chicken,pork,root vegetables,onions,packaged fruit/vegetables,butter,hard cheese,salt,bottled water,bottled beer",10,2121,8,"Rania",37,"Dakahlia","Credit"
"1305",1305,"herbs,other vegetables,whole milk,butter,white bread,margarine,misc. beverages,hygiene articles,shopping bags",9,164,4,"Adel",50,"Alexandria","Cash"
"1306",1306,"grapes,root vegetables",2,1363,5,"Shimaa",55,"Port Said","Cash"
"1307",1307,"tropical fruit,pip fruit,whole milk,chewing gum,chocolate",5,1529,2,"Mohamed",25,"Alexandria","Credit"
"1308",1308,"frankfurter,meat,tropical fruit,berries,other vegetables,whole milk,whipped/sour cream,domestic eggs,margarine,ketchup,misc. beverages,canned beer,salty snack",13,2080,9,"Maged",60,"Hurghada","Credit"
"1309",1309,"onions,other vegetables,rolls/buns,salt,chocolate,specialty bar,shopping bags",7,1530,11,"Hanan",22,"Fayoum","Cash"
"1310",1310,"sausage,organic sausage,citrus fruit,berries,yogurt,whipped/sour cream,domestic eggs,rolls/buns,canned vegetables,salty snack,newspapers",11,713,8,"Rania",37,"Dakahlia","Credit"
"1311",1311,"citrus fruit,other vegetables,soft cheese,rolls/buns,pastry,canned beer,newspapers",7,1975,4,"Adel",50,"Alexandria","Cash"
"1312",1312,"hamburger meat,pastry,soda,canned beer,detergent,softener,hygiene articles,shopping bags",8,1649,1,"Farida",22,"Cairo","Credit"
"1313",1313,"frankfurter,root vegetables,other vegetables,whole milk,whipped/sour cream,sliced cheese,frozen meals,frozen dessert,flour,sugar,coffee,cleaner,shopping bags",13,1292,5,"Shimaa",55,"Port Said","Cash"
"1314",1314,"sausage,pork",2,909,7,"Huda",39,"Gharbia","Cash"
"1315",1315,"root vegetables,other vegetables,yogurt",3,119,8,"Rania",37,"Dakahlia","Cash"
"1316",1316,"oil,dish cleaner,newspapers",3,535,15,"Sameh",35,"Hurghada","Cash"
"1317",1317,"canned beer",1,589,10,"Samy",55,"Alexandria","Credit"
"1318",1318,"newspapers",1,2327,2,"Mohamed",25,"Alexandria","Cash"
"1319",1319,"pip fruit,root vegetables,other vegetables,whole milk,chewing gum,kitchen towels",6,1033,13,"Sayed",37,"Cairo","Credit"
"1320",1320,"coffee",1,2171,14,"Magdy",36,"Sohag","Credit"
"1321",1321,"red/blush wine,specialty chocolate",2,1215,12,"Eman",23,"Aswan","Credit"
"1322",1322,"onions,vinegar,pet care,specialty bar",4,877,9,"Maged",60,"Hurghada","Credit"
"1323",1323,"frankfurter,berries,other vegetables,whole milk,soft cheese,domestic eggs,rolls/buns,brown bread,pastry,shopping bags",10,1871,6,"Walaa",29,"Cairo","Cash"
"1324",1324,"meat,beef,tropical fruit,pip fruit,berries,other vegetables,whole milk,white bread,brown bread,sugar,detergent",11,1701,14,"Magdy",36,"Sohag","Credit"
"1325",1325,"whole milk,canned fish,soda,bottled beer,hygiene articles,candles",6,237,3,"Ahmed",30,"Giza","Credit"
"1326",1326,"dessert,dishes",2,2359,14,"Magdy",36,"Sohag","Cash"
"1327",1327,"hamburger meat,baking powder,sweet spreads",3,1318,11,"Hanan",22,"Fayoum","Credit"
"1328",1328,"chewing gum,napkins,dishes",3,441,15,"Sameh",35,"Hurghada","Credit"
"1329",1329,"bottled water,fruit/vegetable juice,bottled beer,prosecco",4,1433,11,"Hanan",22,"Fayoum","Credit"
"1330",1330,"beverages,pastry,long life bakery product,chocolate marshmallow",4,1194,12,"Eman",23,"Aswan","Credit"
"1331",1331,"whole milk,yogurt,frozen meals,sugar,coffee,bottled water,fruit/vegetable juice,bottled beer,salty snack",9,1469,15,"Sameh",35,"Hurghada","Cash"
"1332",1332,"citrus fruit,pip fruit,grapes,other vegetables,dessert,butter milk,yogurt,domestic eggs,flour,oil,sugar,ketchup,detergent,dish cleaner",14,2452,4,"Adel",50,"Alexandria","Cash"
"1333",1333,"tropical fruit,whole milk,hard cheese,rolls/buns,cat food,bottled water,dish cleaner",7,1929,11,"Hanan",22,"Fayoum","Credit"
"1334",1334,"cat food,soda",2,558,6,"Walaa",29,"Cairo","Cash"
"1335",1335,"whole milk,beverages,pastry,soda",4,2218,15,"Sameh",35,"Hurghada","Credit"
"1336",1336,"soda,fruit/vegetable juice",2,2471,8,"Rania",37,"Dakahlia","Cash"
"1337",1337,"sausage,yogurt,salty snack",3,2322,2,"Mohamed",25,"Alexandria","Credit"
"1338",1338,"root vegetables,whole milk,butter,yogurt,whipped/sour cream,soft cheese,cream cheese ,domestic eggs,brown bread,jam,misc. beverages,fruit/vegetable juice,napkins,pot plants",14,467,7,"Huda",39,"Gharbia","Credit"
"1339",1339,"berries,other vegetables,butter milk,yogurt,soda,newspapers",6,168,13,"Sayed",37,"Cairo","Cash"
"1340",1340,"other vegetables",1,780,10,"Samy",55,"Alexandria","Credit"
"1341",1341,"sausage,pip fruit,root vegetables,bottled beer,abrasive cleaner,light bulbs",6,428,6,"Walaa",29,"Cairo","Credit"
"1342",1342,"beverages,bottled water,misc. beverages",3,2138,1,"Farida",22,"Cairo","Credit"
"1343",1343,"chicken,root vegetables,roll products ,vinegar,shopping bags",5,1231,5,"Shimaa",55,"Port Said","Credit"
"1344",1344,"whole milk,yogurt,chocolate",3,1371,7,"Huda",39,"Gharbia","Credit"
"1345",1345,"sausage,hard cheese,rolls/buns,canned vegetables,dog food",5,316,11,"Hanan",22,"Fayoum","Credit"
"1346",1346,"ham,hamburger meat,citrus fruit,root vegetables,onions,other vegetables,whole milk,white bread,brown bread,sugar,soda,red/blush wine,dishes,shopping bags",14,1445,1,"Farida",22,"Cairo","Credit"
"1347",1347,"whole milk,brown bread",2,361,6,"Walaa",29,"Cairo","Cash"
"1348",1348,"root vegetables,onions,whole milk,bottled water,dishes",5,1241,2,"Mohamed",25,"Alexandria","Cash"
"1349",1349,"citrus fruit,frozen potato products",2,2354,6,"Walaa",29,"Cairo","Credit"
"1350",1350,"frankfurter,chicken,butter,dessert,butter milk,ice cream,pastry,oil,margarine,soda,salty snack,chocolate,chocolate marshmallow,detergent,hygiene articles,napkins,pot plants",17,1973,2,"Mohamed",25,"Alexandria","Credit"
"1351",1351,"ice cream,salty snack,waffles",3,1967,5,"Shimaa",55,"Port Said","Credit"
"1352",1352,"sausage,ham,meat,chicken,tropical fruit,other vegetables,whole milk,butter,yogurt,cream cheese ,frozen vegetables,domestic eggs,rolls/buns,brown bread,semi-finished bread,candy,newspapers",17,2079,6,"Walaa",29,"Cairo","Credit"
"1353",1353,"root vegetables,fruit/vegetable juice,long life bakery product,pot plants",4,1007,10,"Samy",55,"Alexandria","Credit"
"1354",1354,"ham,tropical fruit,grapes,onions,other vegetables,yogurt,whipped/sour cream,soft cheese,sliced cheese,frozen vegetables,white bread,pastry,semi-finished bread,oil,cat food,bottled water,fruit/vegetable juice,detergent,house keeping products",19,1269,7,"Huda",39,"Gharbia","Credit"
"1355",1355,"coffee",1,676,3,"Ahmed",30,"Giza","Cash"
"1356",1356,"citrus fruit,frozen meals,canned beer,red/blush wine,salty snack",5,631,15,"Sameh",35,"Hurghada","Cash"
"1357",1357,"pot plants",1,2415,11,"Hanan",22,"Fayoum","Credit"
"1358",1358,"other vegetables,chocolate",2,1599,10,"Samy",55,"Alexandria","Cash"
"1359",1359,"whole milk,white bread,pastry",3,633,8,"Rania",37,"Dakahlia","Cash"
"1360",1360,"zwieback,oil,mustard,chocolate",4,2111,15,"Sameh",35,"Hurghada","Credit"
"1361",1361,"chicken,other vegetables,whole milk,domestic eggs,pastry,canned beer",6,450,2,"Mohamed",25,"Alexandria","Cash"
"1362",1362,"butter,yogurt,dog food",3,1531,13,"Sayed",37,"Cairo","Credit"
"1363",1363,"ham,dessert,frozen meals,frozen dessert,white bread,sweet spreads,soda,long life bakery product,specialty bar,hygiene articles,newspapers,shopping bags",12,1160,1,"Farida",22,"Cairo","Cash"
"1364",1364,"whole milk,butter milk,soda,chewing gum,shopping bags",5,1416,9,"Maged",60,"Hurghada","Credit"
"1365",1365,"citrus fruit,misc. beverages,liquor,cling film/bags",4,883,2,"Mohamed",25,"Alexandria","Credit"
"1366",1366,"ham,herbs,other vegetables,curd,yogurt,cream cheese ,light bulbs",7,176,1,"Farida",22,"Cairo","Credit"
"1367",1367,"canned beer",1,1077,3,"Ahmed",30,"Giza","Cash"
"1368",1368,"frankfurter,packaged fruit/vegetables,brown bread,margarine,waffles",5,2274,3,"Ahmed",30,"Giza","Cash"
"1369",1369,"chicken,tropical fruit,candy,shopping bags",4,443,6,"Walaa",29,"Cairo","Credit"
"1370",1370,"frankfurter,bottled beer",2,2361,14,"Magdy",36,"Sohag","Cash"
"1371",1371,"bottled beer",1,1922,4,"Adel",50,"Alexandria","Credit"
"1372",1372,"other vegetables,cream cheese ,coffee,dishes",4,1111,7,"Huda",39,"Gharbia","Cash"
"1373",1373,"frozen potato products",1,2263,6,"Walaa",29,"Cairo","Cash"
"1374",1374,"chicken,whole milk",2,1815,4,"Adel",50,"Alexandria","Cash"
"1375",1375,"sausage,meat,grapes,other vegetables,yogurt,soft cheese,domestic eggs,rolls/buns,margarine,soda,chocolate",11,635,14,"Magdy",36,"Sohag","Cash"
"1376",1376,"canned beer",1,650,8,"Rania",37,"Dakahlia","Cash"
"1377",1377,"yogurt,chocolate",2,2152,13,"Sayed",37,"Cairo","Credit"
"1378",1378,"frozen meals,pet care,soda",3,141,14,"Magdy",36,"Sohag","Credit"
"1379",1379,"canned fruit,meat spreads,bottled water",3,317,4,"Adel",50,"Alexandria","Credit"
"1380",1380,"butter,waffles,chocolate",3,1624,12,"Eman",23,"Aswan","Credit"
"1381",1381,"yogurt,pastry,semi-finished bread,soda,shopping bags",5,1681,6,"Walaa",29,"Cairo","Cash"
"1382",1382,"citrus fruit,whole milk,soft cheese,canned beer",4,498,15,"Sameh",35,"Hurghada","Credit"
"1383",1383,"meat,yogurt",2,1888,8,"Rania",37,"Dakahlia","Cash"
"1384",1384,"root vegetables,butter,frozen vegetables,salty snack",4,2484,2,"Mohamed",25,"Alexandria","Credit"
"1385",1385,"frankfurter,sausage,whole milk,butter,dessert,pastry,fruit/vegetable juice",7,773,4,"Adel",50,"Alexandria","Credit"
"1386",1386,"tropical fruit,other vegetables,packaged fruit/vegetables,whole milk,frozen meals,white bread,instant coffee,soda,female sanitary products,newspapers,pot plants,shopping bags",12,1520,2,"Mohamed",25,"Alexandria","Credit"
"1387",1387,"yogurt,sugar,instant coffee",3,1477,11,"Hanan",22,"Fayoum","Credit"
"1388",1388,"root vegetables,other vegetables,white bread,sparkling wine",4,372,6,"Walaa",29,"Cairo","Cash"
"1389",1389,"yogurt,rolls/buns,pastry,soda",4,226,13,"Sayed",37,"Cairo","Credit"
"1390",1390,"oil",1,2447,14,"Magdy",36,"Sohag","Cash"
"1391",1391,"citrus fruit,pip fruit,grapes,berries,soft cheese,rolls/buns,oil,shopping bags",8,104,4,"Adel",50,"Alexandria","Credit"
"1392",1392,"beef,root vegetables,whole milk,butter milk,yogurt,beverages,cream cheese ,sweet spreads,soda,chocolate",10,267,12,"Eman",23,"Aswan","Credit"
"1393",1393,"citrus fruit,onions,other vegetables,whole milk,cream cheese ,domestic eggs,sugar,bottled water,bottled beer,long life bakery product,seasonal products,napkins",12,1676,12,"Eman",23,"Aswan","Cash"
"1394",1394,"dessert,misc. beverages",2,2421,15,"Sameh",35,"Hurghada","Cash"
"1395",1395,"curd,jam,shopping bags",3,491,1,"Farida",22,"Cairo","Cash"
"1396",1396,"bottled water",1,292,10,"Samy",55,"Alexandria","Credit"
"1397",1397,"sausage,domestic eggs,coffee,soda",4,1727,11,"Hanan",22,"Fayoum","Cash"
"1398",1398,"herbs",1,2341,14,"Magdy",36,"Sohag","Cash"
"1399",1399,"dog food,soda,fruit/vegetable juice,bottled beer",4,1604,10,"Samy",55,"Alexandria","Credit"
"1400",1400,"packaged fruit/vegetables,whole milk,pastry,bottled water,soda,misc. beverages,chewing gum,specialty bar,hygiene articles,pot plants,shopping bags",11,781,3,"Ahmed",30,"Giza","Cash"
"1401",1401,"frankfurter,pork,specialty fat,specialty bar",4,1955,9,"Maged",60,"Hurghada","Credit"
"1402",1402,"finished products,beef,tropical fruit,spread cheese,rolls/buns,waffles,chocolate,specialty chocolate,hair spray,shopping bags",10,1516,6,"Walaa",29,"Cairo","Credit"
"1403",1403,"oil",1,1370,7,"Huda",39,"Gharbia","Credit"
"1404",1404,"curd",1,664,2,"Mohamed",25,"Alexandria","Credit"
"1405",1405,"herbs,pot plants",2,1854,9,"Maged",60,"Hurghada","Credit"
"1406",1406,"sausage,other vegetables,sliced cheese,rolls/buns,coffee,soda,shopping bags",7,800,1,"Farida",22,"Cairo","Cash"
"1407",1407,"whole milk,sugar,pudding powder",3,868,11,"Hanan",22,"Fayoum","Credit"
"1408",1408,"sausage,waffles",2,516,2,"Mohamed",25,"Alexandria","Credit"
"1409",1409,"soda",1,1587,2,"Mohamed",25,"Alexandria","Cash"
"1410",1410,"whole milk,bottled water,soda,canned beer",4,1780,12,"Eman",23,"Aswan","Cash"
"1411",1411,"root vegetables,whole milk,brown bread,brandy,detergent,dish cleaner,female sanitary products,napkins,shopping bags",9,2012,10,"Samy",55,"Alexandria","Cash"
"1412",1412,"sugar",1,2042,4,"Adel",50,"Alexandria","Credit"
"1413",1413,"cream cheese ,dishes",2,322,5,"Shimaa",55,"Port Said","Cash"
